Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2023-11-13,2023,11,13,Monday,46,2023-46,424.65,426.68,423.86,425.57,52236100,-0.0009531093688702752,413.45642857142855,417.888
2023-11-14,2023,11,14,Tuesday,46,2023-46,431.5,435.12,431.28,433.83,97176900,0.0194006978735366,415.60928571428576,417.9086
2023-11-15,2023,11,15,Wednesday,46,2023-46,435.16,436.39,433.9,434.75,77327600,0.002116945220050459,418.17357142857145,418.0058
2023-11-16,2023,11,16,Thursday,46,2023-46,434.3,435.6,433.24,435.28,66665800,0.001223092096714895,420.90500000000003,418.14
2023-11-17,2023,11,17,Friday,46,2023-46,435.29,436.43,434.37,435.82,83133200,0.0012438228640878624,423.3357142857143,418.2722
2023-11-20,2023,11,20,Monday,47,2023-47,435.57,440.02,435.56,439.18,69936200,0.007697556183988485,425.82642857142855,418.415
2023-11-21,2023,11,21,Tuesday,47,2023-47,438.13,439.05,436.95,438.22,49244600,-0.0021792855303904846,427.94000000000005,418.586
2023-11-22,2023,11,22,Wednesday,47,2023-47,439.87,441.23,438.82,439.91,59394900,0.0038607640202614757,429.61500000000007,418.7808
2023-11-24,2023,11,24,Friday,47,2023-47,439.96,440.38,439.63,440.18,29737400,0.0006153992582187406,431.03785714285715,418.9068
2023-11-27,2023,11,27,Monday,48,2023-48,439.55,440.37,439.0,439.39,50506000,-0.0018010381794719699,432.3357142857143,419.12160000000006
2023-11-28,2023,11,28,Tuesday,48,2023-48,439.0,441.12,438.44,439.82,62115000,0.0009902815857145697,433.57857142857137,419.34
2023-11-29,2023,11,29,Wednesday,48,2023-48,441.97,443.1,439.12,439.52,63146000,-0.0007036408016745099,434.77785714285716,419.57019999999994
2023-11-30,2023,11,30,Thursday,48,2023-48,440.36,441.59,438.29,441.25,79752700,0.003937566631176281,436.3357142857143,419.91360000000003
2023-12-01,2023,12,1,Friday,48,2023-48,440.64,444.39,440.05,443.86,89183400,0.005915932849248184,437.61285714285714,420.4494
2023-12-04,2023,12,4,Monday,49,2023-49,440.47,443.88,439.25,441.53,72430900,-0.005249414753063175,438.7528571428572,420.9574
2023-12-05,2023,12,5,Tuesday,49,2023-49,440.14,442.4,439.77,441.44,69793500,-0.0001970564017446108,439.2964285714285,421.42859999999996
2023-12-06,2023,12,6,Wednesday,49,2023-49,443.58,443.61,439.23,439.66,69124700,-0.004029771543733407,439.6471428571428,421.987
2023-12-07,2023,12,7,Thursday,49,2023-49,441.74,443.66,441.14,443.02,66995400,0.007630426110675437,440.2,422.60939999999994
2023-12-08,2023,12,8,Friday,49,2023-49,442.27,445.45,442.03,444.92,83194400,0.004299040685961764,440.85,423.22200000000004
2023-12-11,2023,12,11,Monday,50,2023-50,444.43,446.82,444.21,446.65,65002200,0.003889599760205309,441.38357142857143,423.88919999999996
2023-12-12,2023,12,12,Tuesday,50,2023-50,446.3,448.79,445.31,448.69,68327600,0.00456728078917501,442.1314285714285,424.6006
2023-12-13,2023,12,13,Wednesday,50,2023-50,449.07,455.13,448.71,454.88,93278000,0.013790199451964247,443.20071428571424,425.54640000000006
2023-12-14,2023,12,14,Thursday,50,2023-50,456.81,458.0,453.67,456.34,119026000,0.0032092307768687434,444.355,426.46200000000005
2023-12-15,2023,12,15,Friday,50,2023-50,455.74,456.92,453.74,455.59,141553700,-0.0016465288275291368,445.51214285714286,427.3656
2023-12-18,2023,12,18,Monday,51,2023-51,457.19,459.13,456.13,458.15,70375300,0.0056251551127679544,446.82142857142856,428.223
2023-12-19,2023,12,19,Tuesday,51,2023-51,458.69,461.01,458.62,460.94,55761800,0.0060807462729217665,448.3514285714286,429.08299999999997
2023-12-20,2023,12,20,Wednesday,51,2023-51,460.08,461.96,454.12,454.55,102921000,-0.013857132046325216,449.3014285714285,429.7718
2023-12-21,2023,12,21,Thursday,51,2023-51,457.53,459.13,455.11,458.86,86667500,0.009481945899667776,450.3728571428572,430.51239999999996
2023-12-22,2023,12,22,Friday,51,2023-51,459.98,461.46,457.89,459.78,67160400,0.0020095967957121097,451.6764285714286,431.3228
2023-12-26,2023,12,26,Tuesday,52,2023-52,460.19,462.62,460.11,461.72,55387000,0.004222468662692824,453.125,432.2138
2023-12-27,2023,12,27,Wednesday,52,2023-52,461.52,462.7,460.98,462.56,68000300,0.0018081673087158023,454.76071428571424,433.0338
2023-12-28,2023,12,28,Thursday,52,2023-52,462.92,463.57,462.31,462.73,77158100,0.00037771224607752174,456.1685714285714,433.85759999999993
2023-12-29,2023,12,29,Friday,52,2023-52,462.54,463.06,459.44,461.39,122283100,-0.00289492035951755,457.34499999999997,434.7668
2024-01-02,2024,1,2,Tuesday,00,2024-00,458.33,459.8,456.71,458.81,123623700,-0.005596317344066182,458.2135714285714,435.6976
2024-01-03,2024,1,3,Wednesday,00,2024-00,456.65,457.39,454.46,455.06,103585900,-0.008166680091558853,458.66857142857145,436.6546
2024-01-04,2024,1,4,Thursday,00,2024-00,454.59,457.17,453.37,453.6,84232200,-0.003221209214564258,458.57714285714286,437.59659999999997
2024-01-05,2024,1,5,Friday,00,2024-00,453.8,456.66,452.77,454.22,86118900,0.001369668733661289,458.42571428571426,438.48980000000006
2024-01-08,2024,1,8,Monday,01,2024-01,454.71,460.85,454.59,460.7,74879100,0.014275918404203836,458.7907142857143,439.63
2024-01-09,2024,1,9,Tuesday,01,2024-01,458.05,461.02,457.55,460.0,65931400,-0.001517061878663406,458.92285714285714,440.853
2024-01-10,2024,1,10,Wednesday,01,2024-01,460.28,463.47,459.99,462.6,67310600,0.005655531631118871,459.0414285714286,442.1642
2024-01-11,2024,1,11,Thursday,01,2024-01,463.6,464.12,458.43,462.4,77940700,-0.00044060704158532804,459.6021428571429,443.37640000000005
2024-01-12,2024,1,12,Friday,01,2024-01,463.85,464.58,461.31,462.72,58026400,0.0006926499838006972,459.8778571428571,444.5446
2024-01-16,2024,1,16,Tuesday,02,2024-02,461.34,462.65,459.21,461.02,85014900,-0.0036711749975992802,459.9664285714286,445.5924
2024-01-17,2024,1,17,Wednesday,02,2024-02,458.0,458.95,456.11,458.46,68843900,-0.0055587608851758175,459.7335714285714,446.4324
2024-01-18,2024,1,18,Thursday,02,2024-02,460.13,463.09,458.59,462.54,91856200,0.008892944055935104,459.73214285714283,447.27799999999996
2024-01-19,2024,1,19,Friday,02,2024-02,463.66,468.58,462.59,468.3,110834500,0.012466016019892834,460.13,448.2196
2024-01-22,2024,1,22,Monday,03,2024-03,469.84,471.01,468.64,469.29,75844900,0.00211432182760829,460.6942857142857,449.157
2024-01-23,2024,1,23,Tuesday,03,2024-03,469.84,470.9,468.75,470.66,49945300,0.0029164787062068154,461.54071428571433,450.1156
2024-01-24,2024,1,24,Wednesday,03,2024-03,473.53,474.46,470.68,471.18,81765000,0.0010932628914375186,462.6921428571428,451.1504
2024-01-25,2024,1,25,Thursday,03,2024-03,473.3,474.01,471.18,473.74,72525000,0.005438841579141762,464.1307142857143,452.10560000000004
2024-01-26,2024,1,26,Friday,03,2024-03,473.31,474.8,472.29,473.14,76641600,-0.0012704630419710927,465.48214285714283,453.057
2024-01-29,2024,1,29,Monday,04,2024-04,473.45,477.03,472.9,476.88,61322800,0.00791943782382476,466.6378571428572,453.918
2024-01-30,2024,1,30,Tuesday,04,2024-04,476.19,477.22,475.76,476.52,58618400,-0.0007735561048634043,467.8178571428572,454.75339999999994
2024-01-31,2024,1,31,Wednesday,04,2024-04,474.31,474.76,468.72,468.74,126011100,-0.016317262637256746,468.25642857142856,455.42260000000005
2024-02-01,2024,2,1,Thursday,04,2024-04,470.44,474.9,469.63,474.87,91891600,0.013088245442933077,469.1471428571429,456.2036
2024-02-02,2024,2,2,Friday,04,2024-04,475.31,481.52,474.97,479.87,99228200,0.0105272959921896,470.3721428571429,457.01740000000007
2024-02-05,2024,2,5,Monday,05,2024-05,479.24,479.9,475.87,478.13,75757100,-0.003641132568705019,471.5942857142858,457.81559999999996
2024-02-06,2024,2,6,Tuesday,05,2024-05,479.07,479.84,477.64,479.51,55918600,0.0029033178002926263,473.0978571428572,458.60760000000005
2024-02-07,2024,2,7,Wednesday,05,2024-05,481.76,483.93,480.85,483.51,70556500,0.008340241211985067,474.5957142857142,459.4742
2024-02-08,2024,2,8,Thursday,05,2024-05,483.51,484.11,482.7,483.73,52343600,0.000441813675433389,475.6978571428572,460.361
2024-02-09,2024,2,9,Friday,05,2024-05,484.23,486.96,483.89,486.52,63979400,0.005779399036627941,476.92857142857144,461.295
2024-02-12,2024,2,12,Monday,06,2024-06,486.49,488.76,485.59,486.31,56502300,-0.0004388300349678076,478.0464285714285,462.23080000000004
2024-02-13,2024,2,13,Tuesday,06,2024-06,480.05,482.53,476.35,479.61,113099200,-0.013773050495453631,478.6485714285714,462.99800000000005
2024-02-14,2024,2,14,Wednesday,06,2024-06,482.24,484.46,479.92,483.97,68387800,0.009087666286839324,479.37928571428574,463.80019999999996
2024-02-15,2024,2,15,Thursday,06,2024-06,484.67,487.49,484.19,487.31,61683000,0.006899540612849586,480.3914285714286,464.7158
2024-02-16,2024,2,16,Friday,06,2024-06,487.01,488.14,484.14,484.88,75532900,-0.004979848955624533,480.9628571428571,465.5846000000001
2024-02-20,2024,2,20,Tuesday,07,2024-07,483.15,483.81,479.97,482.21,71736700,-0.005505570144598959,481.36928571428564,466.43559999999997
2024-02-21,2024,2,21,Wednesday,07,2024-07,480.91,482.81,479.11,482.65,59293400,0.0009059461457259221,482.36285714285714,467.2282
2024-02-22,2024,2,22,Thursday,07,2024-07,489.25,493.6,488.29,492.64,76402500,0.020695489702332592,483.6321428571428,468.18260000000004
2024-02-23,2024,2,23,Friday,07,2024-07,494.36,495.19,492.25,492.98,61321800,0.0006896579920787627,484.56857142857143,469.10920000000004
2024-02-26,2024,2,26,Monday,08,2024-08,493.42,493.85,491.05,491.17,50386700,-0.0036625791750694026,485.5,469.9588
2024-02-27,2024,2,27,Tuesday,08,2024-08,491.86,492.31,489.97,492.09,48854500,0.0018578726780009713,486.3985714285714,470.703
2024-02-28,2024,2,28,Wednesday,08,2024-08,490.53,492.02,490.17,491.44,56506600,-0.00132164076202812,486.96500000000003,471.405
2024-02-29,2024,2,29,Thursday,08,2024-08,493.19,494.81,490.55,493.2,83924800,0.0035949057285806774,487.64142857142855,472.1572
2024-03-01,2024,3,1,Friday,08,2024-08,494.08,498.26,493.67,497.83,76844800,0.009388268828250945,488.44928571428574,472.9508
2024-03-04,2024,3,4,Monday,09,2024-09,497.04,499.14,497.01,497.3,49799300,-0.0010725215456006687,489.2342857142857,473.67800000000005
2024-03-05,2024,3,5,Tuesday,09,2024-09,495.3,495.75,490.12,492.33,72855600,-0.009994008761825324,490.14285714285717,474.4336
2024-03-06,2024,3,6,Wednesday,09,2024-09,495.6,497.07,493.53,494.82,68382400,0.0050672532385653835,490.91785714285714,475.15280000000007
2024-03-07,2024,3,7,Thursday,09,2024-09,498.11,500.78,494.88,499.73,58652100,0.009926389913529787,491.80499999999995,475.9518
2024-03-08,2024,3,8,Friday,09,2024-09,500.37,503.04,496.16,496.74,86532500,-0.0060022091803608735,492.6521428571428,476.6522
2024-03-11,2024,3,11,Monday,10,2024-10,495.53,496.89,493.61,496.31,62557200,-0.0008598627660008074,493.6592857142858,477.3272
2024-03-12,2024,3,12,Tuesday,10,2024-10,498.41,502.23,495.9,501.65,73114400,0.010757411600059497,495.01642857142855,478.10560000000004
2024-03-13,2024,3,13,Wednesday,10,2024-10,501.97,502.14,499.42,500.86,55104100,-0.0015675903493668208,495.60357142857146,478.895
2024-03-14,2024,3,14,Thursday,10,2024-10,501.83,501.99,496.83,499.87,110171800,-0.0019767611898465764,496.0957142857143,479.7162
2024-03-15,2024,3,15,Friday,10,2024-10,496.81,498.26,494.77,496.44,107646300,-0.0068665853834095625,496.47214285714284,480.5438
2024-03-18,2024,3,18,Monday,11,2024-11,500.5,501.94,498.98,499.39,88893300,0.00594315559991454,496.99357142857144,481.45959999999997
2024-03-19,2024,3,19,Tuesday,11,2024-11,498.7,502.45,497.69,502.16,60755300,0.0055572112941100205,497.75928571428574,482.41839999999996
2024-03-20,2024,3,20,Wednesday,11,2024-11,502.22,506.94,501.55,506.81,69594600,0.009249280806976623,498.73142857142864,483.3406
2024-03-21,2024,3,21,Thursday,11,2024-11,509.64,510.34,508.2,508.48,60256100,0.003304611275528835,499.4921428571429,484.31019999999995
2024-03-22,2024,3,22,Friday,11,2024-11,508.4,508.88,507.29,507.52,79070800,-0.0018958734608743866,500.2221428571429,485.2086
2024-03-25,2024,3,25,Monday,12,2024-12,506.15,507.27,505.96,506.12,48512100,-0.00276265352317695,501.2071428571429,486.08299999999997
2024-03-26,2024,3,26,Tuesday,12,2024-12,507.54,507.88,504.78,505.18,65463700,-0.0018469717766842475,501.9471428571428,486.9322
2024-03-27,2024,3,27,Wednesday,12,2024-12,508.01,509.47,505.84,509.43,82999800,0.008403743596717028,502.64,487.9004
2024-03-28,2024,3,28,Thursday,12,2024-12,509.47,510.83,509.05,509.33,96294900,-0.00019103899513850386,503.5392857142857,488.91780000000006
2024-04-01,2024,4,1,Monday,13,2024-13,510.07,510.61,507.29,508.44,62477500,-0.0017398715306375934,504.4057142857143,489.8358
2024-04-02,2024,4,2,Tuesday,13,2024-13,504.63,505.35,502.91,505.21,74230300,-0.006357896126813367,504.65999999999997,490.574
2024-04-03,2024,4,3,Wednesday,13,2024-13,504.12,507.27,504.07,505.77,59155800,0.0010982935253778248,505.01071428571424,491.3036
2024-04-04,2024,4,4,Thursday,13,2024-13,509.77,510.11,499.29,499.59,96858100,-0.012206091188928014,504.99071428571426,491.8822
2024-04-05,2024,4,5,Friday,13,2024-13,500.95,506.77,500.51,504.81,74546500,0.01044698003697353,505.5885714285714,492.55480000000006
2024-04-08,2024,4,8,Monday,14,2024-14,505.51,506.52,504.29,505.09,48401800,0.0005593141401287749,505.99571428571426,493.1818
2024-04-09,2024,4,9,Tuesday,14,2024-14,506.83,507.07,500.84,505.68,68049200,0.0011566714639772435,506.2471428571429,493.83259999999996
2024-04-10,2024,4,10,Wednesday,14,2024-14,499.99,502.6,498.64,500.62,82652800,-0.010013045196391235,505.80499999999995,494.30740000000003
2024-04-11,2024,4,11,Thursday,14,2024-14,502.13,505.83,498.63,504.39,70099000,0.007546862940373655,505.5128571428572,494.86480000000006
2024-04-12,2024,4,12,Friday,14,2024-14,500.86,502.27,495.71,497.43,92561100,-0.013803028527343941,504.7921428571428,495.4386
2024-04-15,2024,4,15,Monday,15,2024-15,501.6,501.76,490.35,491.2,92101400,-0.012528166703078103,503.7264285714286,495.76520000000005
2024-04-16,2024,4,16,Tuesday,15,2024-15,491.68,493.2,489.02,490.3,73484000,-0.0018237255045222556,502.6635714285714,495.9738
2024-04-17,2024,4,17,Wednesday,15,2024-15,492.76,492.92,486.01,487.4,75910300,-0.005918299642667546,501.09000000000003,496.1592
2024-04-18,2024,4,18,Thursday,15,2024-15,488.79,490.89,485.46,486.4,74548100,-0.0020577684122999873,499.45214285714286,496.29699999999997
2024-04-19,2024,4,19,Friday,15,2024-15,486.32,487.31,480.89,482.15,102212600,-0.00872839797419045,497.5742857142856,496.26980000000003
2024-04-22,2024,4,22,Monday,16,2024-16,484.75,489.18,482.42,486.59,67961000,0.009209198134285668,496.2442857142857,496.32700000000006
2024-04-23,2024,4,23,Tuesday,16,2024-16,488.6,492.8,486.41,492.37,64633600,0.01186670029957293,495.28714285714284,496.444
2024-04-24,2024,4,24,Wednesday,16,2024-16,493.25,494.04,489.91,492.13,55928100,-0.00047465236734567373,494.7542857142857,496.5604
2024-04-25,2024,4,25,Thursday,16,2024-16,486.07,491.02,484.42,490.26,69122400,-0.0037988981322694126,493.71500000000003,496.7734
2024-04-26,2024,4,26,Friday,16,2024-16,493.05,496.49,492.42,494.91,64306100,0.009473891460768158,492.98785714285714,496.9922
2024-04-29,2024,4,29,Monday,17,2024-17,496.69,497.33,493.93,496.66,46415400,0.0035414887818734364,492.3435714285714,497.1792
2024-04-30,2024,4,30,Tuesday,17,2024-17,495.2,496.18,488.79,488.79,77483600,-0.015841226193612834,491.4985714285714,497.25739999999996
2024-05-01,2024,5,1,Wednesday,17,2024-17,488.21,494.84,486.74,487.21,80242800,-0.00324715015108501,490.27142857142854,497.3574
2024-05-02,2024,5,2,Thursday,17,2024-17,490.91,492.6,486.43,491.76,62550200,0.009353324390745765,489.86642857142857,497.53960000000006
2024-05-03,2024,5,3,Friday,17,2024-17,497.73,499.09,495.2,497.86,72756700,0.012395333312771761,490.3421428571429,497.64399999999995
2024-05-06,2024,5,6,Monday,18,2024-18,500.26,503.04,499.82,503.0,47264700,0.010326796175695652,491.2492857142857,497.84439999999995
2024-05-07,2024,5,7,Tuesday,18,2024-18,503.97,504.95,502.88,503.56,52561300,0.0011034841596206935,492.4035714285714,498.0922
2024-05-08,2024,5,8,Wednesday,18,2024-18,501.73,504.14,501.61,503.6,42047200,9.6724183415553e-05,493.63214285714287,498.32239999999996
2024-05-09,2024,5,9,Thursday,18,2024-18,503.79,506.55,503.14,506.51,43643700,0.005761804102417667,495.3721428571429,498.62379999999996
2024-05-10,2024,5,10,Friday,18,2024-18,508.1,508.91,505.94,507.16,52233200,0.0012882892029109083,496.8414285714286,498.903
2024-05-13,2024,5,13,Monday,19,2024-19,508.83,508.94,506.09,507.23,36716400,0.00013412692667547077,497.90285714285716,499.091
2024-05-14,2024,5,14,Tuesday,19,2024-19,507.42,510.07,506.89,509.55,57535900,0.004588222383305363,499.1471428571429,499.336
2024-05-15,2024,5,15,Wednesday,19,2024-19,512.02,516.16,511.38,515.86,59504900,0.012383006461730295,500.9757142857143,499.80659999999995
2024-05-16,2024,5,16,Thursday,19,2024-19,515.96,517.56,514.66,514.8,50244800,-0.002057402828565036,502.3964285714286,500.20619999999997
2024-05-17,2024,5,17,Friday,19,2024-19,514.92,515.61,513.47,515.54,59187600,0.0014374246623611864,503.745,500.5224
2024-05-20,2024,5,20,Monday,20,2024-20,515.66,517.6,515.27,516.14,37764200,0.0011520539555727183,505.6985714285715,500.9104
2024-05-21,2024,5,21,Tuesday,20,2024-20,515.38,517.56,515.17,517.4,33437000,0.0024523484269398654,507.855,501.3322
2024-05-22,2024,5,22,Wednesday,20,2024-20,516.71,517.42,513.74,515.91,48390000,-0.0028791611115187576,509.58,501.6174
2024-05-23,2024,5,23,Thursday,20,2024-20,518.96,519.07,510.94,512.14,57211200,-0.007304043730328114,510.6,501.843
2024-05-24,2024,5,24,Friday,20,2024-20,513.98,516.34,513.04,515.53,41291100,0.006616393611422522,511.49499999999995,502.15619999999996
2024-05-28,2024,5,28,Tuesday,21,2024-21,516.34,516.57,513.26,515.89,36269600,0.0006986330659797257,512.3757142857143,502.54519999999997
2024-05-29,2024,5,29,Wednesday,21,2024-21,511.87,513.46,511.57,512.28,45190300,-0.007002512305683828,512.9957142857143,502.80300000000005
2024-05-30,2024,5,30,Thursday,21,2024-21,510.74,511.4,507.64,508.88,46377600,-0.006633638369695882,513.1650000000001,502.93739999999997
2024-05-31,2024,5,31,Friday,21,2024-21,509.84,513.64,504.74,513.52,90785800,0.009108273619901519,513.6192857142856,503.0716
2024-06-03,2024,6,3,Monday,22,2024-22,515.12,515.41,508.87,513.94,46835700,0.0008152403229582106,514.0985714285714,503.18080000000003
2024-06-04,2024,6,4,Tuesday,22,2024-22,512.63,515.25,511.17,514.51,34632700,0.0011177710514636008,514.4528571428572,503.32059999999996
2024-06-05,2024,6,5,Wednesday,22,2024-22,516.83,520.64,514.84,520.63,47610400,0.01188494403327467,514.7935714285715,503.61080000000004
2024-06-06,2024,6,6,Thursday,22,2024-22,520.93,521.36,518.69,520.62,30808500,-1.8405782557628925e-05,515.2092857142858,503.9196
2024-06-07,2024,6,7,Friday,22,2024-22,519.64,522.79,518.55,519.98,43224500,-0.0012156246633115986,515.5264285714286,504.13059999999996
2024-06-10,2024,6,10,Monday,23,2024-23,519.17,521.91,518.58,521.59,35686100,0.003089770854808771,515.9157142857142,504.37579999999997
2024-06-11,2024,6,11,Tuesday,23,2024-23,520.04,522.9,518.07,522.85,36383400,0.002408338672260202,516.3050000000001,504.664
2024-06-12,2024,6,12,Wednesday,23,2024-23,527.4,529.83,526.11,527.14,63251300,0.008212758218069771,517.1071428571429,505.1026
2024-06-13,2024,6,13,Thursday,23,2024-23,528.88,529.06,525.42,528.2,44760900,0.0020135100853235777,518.2542857142856,505.55120000000005
2024-06-14,2024,6,14,Friday,23,2024-23,526.67,528.55,525.67,528.52,40089900,0.0006086168451322482,519.1821428571428,506.12979999999993
2024-06-17,2024,6,17,Monday,24,2024-24,527.84,534.12,527.38,532.73,55839500,0.00795894271556774,520.385,506.6882
2024-06-18,2024,6,18,Tuesday,24,2024-24,532.79,534.21,532.37,534.08,41376400,0.002540605288468889,521.9421428571429,507.268
2024-06-20,2024,6,20,Thursday,24,2024-24,535.01,535.67,530.86,532.63,70328200,-0.002716558424119553,523.6385714285714,507.807
2024-06-21,2024,6,21,Friday,24,2024-24,531.81,533.03,530.46,531.92,64338600,-0.0013407223559952497,524.9528571428572,508.43299999999994
2024-06-24,2024,6,24,Monday,25,2024-25,531.74,534.3,530.07,530.19,45528700,-0.0032505104166534737,526.1135714285714,508.949
2024-06-25,2024,6,25,Tuesday,25,2024-25,531.41,532.59,529.9,532.23,37936200,0.003850753763464221,527.3792857142856,509.645
2024-06-26,2024,6,26,Wednesday,25,2024-25,531.12,533.61,530.47,532.89,38550600,0.0012481564062454265,528.255,510.4788
2024-06-27,2024,6,27,Thursday,25,2024-25,532.76,534.31,532.02,533.73,35041500,0.0015765761896335828,529.1914285714286,511.3474
2024-06-28,2024,6,28,Friday,25,2024-25,534.51,537.55,530.39,531.63,76144500,-0.003935293451698185,530.0235714285715,512.2320000000001
2024-07-01,2024,7,1,Monday,26,2024-26,533.01,533.26,529.97,532.73,40297800,0.002058253581938674,530.8192857142857,513.1586
2024-07-02,2024,7,2,Tuesday,26,2024-26,531.13,536.31,531.08,536.31,40434800,0.006729432387455603,531.7807142857143,514.2418
2024-07-03,2024,7,3,Wednesday,26,2024-26,536.0,539.07,535.96,538.71,32789900,0.004462748838876207,532.6071428571429,515.2841999999999
2024-07-05,2024,7,5,Friday,26,2024-26,539.01,542.21,538.37,541.81,41488400,0.005766371049746866,533.5792857142858,516.2729999999999
2024-07-08,2024,7,8,Monday,27,2024-27,542.59,543.39,541.37,542.44,36110500,0.001154097016245137,534.5735714285714,517.2792
2024-07-09,2024,7,9,Tuesday,27,2024-27,543.4,544.29,542.67,542.97,27289700,0.0009723971750748017,535.3050000000001,518.3334
2024-07-10,2024,7,10,Wednesday,27,2024-27,544.19,548.68,543.89,548.34,38701200,0.009895394053725859,536.3235714285714,519.4019999999999
2024-07-11,2024,7,11,Thursday,27,2024-27,548.46,549.33,542.98,543.61,53054200,-0.008622675948070313,537.1078571428571,520.341
2024-07-12,2024,7,12,Friday,27,2024-27,544.73,550.63,544.27,547.04,53084400,0.006307738600485946,538.1878571428572,521.506
2024-07-15,2024,7,15,Monday,28,2024-28,549.03,551.78,546.69,548.54,40584300,0.0027498410077320123,539.4985714285714,522.7326
2024-07-16,2024,7,16,Tuesday,28,2024-28,549.85,552.09,549.1,551.8,36475300,0.005930226787752568,540.8964285714286,523.9334
2024-07-17,2024,7,17,Wednesday,28,2024-28,545.88,547.55,543.74,544.06,57119000,-0.014021126594645938,541.6942857142857,524.8574000000001
2024-07-18,2024,7,18,Thursday,28,2024-28,545.59,546.58,537.7,539.88,56270400,-0.007684978589016733,542.1335714285714,525.595
2024-07-19,2024,7,19,Friday,28,2024-28,539.64,541.27,535.24,536.29,65509100,-0.006640641781359258,542.4664285714285,526.2496
2024-07-22,2024,7,22,Monday,29,2024-29,540.21,542.43,538.28,541.82,43346700,0.010310083227481392,543.1157142857143,527.014
2024-07-23,2024,7,23,Tuesday,29,2024-29,541.72,543.86,540.48,540.97,34439600,-0.00156861958772736,543.4485714285714,527.7032
2024-07-24,2024,7,24,Wednesday,29,2024-29,536.17,536.47,527.8,528.71,74515300,-0.02266253442422783,542.7342857142858,528.1342
2024-07-25,2024,7,25,Thursday,29,2024-29,528.83,534.8,525.02,525.96,61158300,-0.005210424496925881,541.6021428571429,528.5088
2024-07-26,2024,7,26,Friday,29,2024-29,529.74,534.54,528.97,531.85,53763800,0.011200018752958396,540.8457142857143,528.9548
2024-07-29,2024,7,29,Monday,30,2024-30,533.39,534.4,530.17,532.16,39515800,0.0005875723175861047,540.0735714285714,529.2808
2024-07-30,2024,7,30,Tuesday,30,2024-30,533.63,534.68,526.07,529.47,46853600,-0.0050666703674219216,538.7257142857143,529.5742
2024-07-31,2024,7,31,Wednesday,30,2024-30,536.28,540.7,534.92,538.07,65663400,0.016254849555002338,538.33,530.0248
2024-08-01,2024,8,1,Thursday,30,2024-30,539.79,542.04,526.96,530.45,76428700,-0.0141609832922176,537.1450000000001,530.311
2024-08-02,2024,8,2,Friday,30,2024-30,523.36,524.57,516.38,520.58,82789100,-0.018618371424376612,535.1478571428572,530.3746
2024-08-05,2024,8,5,Monday,31,2024-31,499.81,511.47,498.47,505.42,146267400,-0.029123751439333545,531.835,530.1648
2024-08-06,2024,8,6,Tuesday,31,2024-31,507.21,517.5,505.89,510.07,84826300,0.009219305903435115,529.407142857143,530.1234
2024-08-07,2024,8,7,Wednesday,31,2024-31,516.25,519.3,506.07,506.67,70698300,-0.006683807057347391,527.0350000000001,529.9462
2024-08-08,2024,8,8,Thursday,31,2024-31,511.79,519.0,509.77,518.38,63276600,0.023117302286119523,525.7557142857144,529.9960000000001
2024-08-09,2024,8,9,Friday,31,2024-31,517.56,522.15,516.34,520.66,45619600,0.004409810872533448,524.2442857142858,530.1636
2024-08-12,2024,8,12,Monday,32,2024-32,521.86,523.34,518.67,520.94,42542100,0.0005252878444923503,522.8135714285714,530.4048
2024-08-13,2024,8,13,Tuesday,32,2024-32,524.12,529.74,523.88,529.5,52333100,0.016445730436944528,522.87,530.7244000000001
2024-08-14,2024,8,14,Wednesday,32,2024-32,530.3,532.36,527.63,531.18,42446900,0.0031548952112563367,523.2428571428571,531.0692
2024-08-15,2024,8,15,Thursday,32,2024-32,536.79,540.56,536.19,540.28,60846800,0.017140046217431593,523.845,531.5846
2024-08-16,2024,8,16,Friday,32,2024-32,538.67,542.18,538.51,541.49,44430700,0.0022421066199815876,524.5114285714286,532.0018
2024-08-19,2024,8,19,Monday,33,2024-33,541.9,546.67,541.05,546.67,39121800,0.009561430105987645,525.74,532.5228
2024-08-20,2024,8,20,Tuesday,33,2024-33,546.22,547.87,544.44,545.78,33732300,-0.0016262836738469844,526.2907142857143,533.0388
2024-08-21,2024,8,21,Wednesday,33,2024-33,546.82,549.11,541.9,547.66,41514600,0.003436683597532575,527.52,533.5602
2024-08-22,2024,8,22,Thursday,33,2024-33,549.55,550.16,542.15,543.36,56121500,-0.00784851342649362,529.1471428571429,533.9704
2024-08-23,2024,8,23,Friday,33,2024-33,546.59,550.07,544.4,549.13,50639400,0.010625498252766485,532.2692857142857,534.4101999999999
2024-08-26,2024,8,26,Monday,34,2024-34,550.16,550.87,546.12,547.82,35788600,-0.0023840298785666736,534.9657142857143,534.8026
2024-08-27,2024,8,27,Tuesday,34,2024-34,546.55,549.06,545.41,548.57,32693900,0.0013731822465194998,537.9585714285714,535.2036
2024-08-28,2024,8,28,Wednesday,34,2024-34,548.23,548.66,542.2,545.39,41066000,-0.005805407691981568,539.8878571428571,535.4568
2024-08-29,2024,8,29,Thursday,34,2024-34,547.35,550.64,544.29,545.44,38715200,8.952903141112856e-05,541.6578571428571,535.684
